u,v,sim,source
Q228P__middle,Q229P__middle,0.5216326024253326,4_тон_манера
Q229P__bottom,Q253P__bottom,0.5351915953118358,4_тон_манера
Q229P__middle,Q232P__middle,0.5021044895777659,4_тон_манера
Q230P__bottom,Q231P__bottom,0.6087639801985385,1_среда_страна
Q230P__bottom,Q235P__bottom,0.5077576186385,4_тон_манера
Q230P__bottom,Q253P__middle,0.5078951482620251,4_тон_манера
Q231P__bottom,Q233P__top,0.5047153702682113,4_тон_манера
Q231P__bottom,Q234P__top,0.5005527346311668,4_тон_манера
Q231P__bottom,Q235P__bottom,0.5158843053579896,4_тон_манера
Q231P__bottom,Q237P__bottom,0.5270349404645716,4_тон_манера
Q231P__bottom,Q238P__top,0.5301471319216622,4_тон_манера
Q231P__bottom,Q239P__bottom,0.5181661609119987,4_тон_манера
Q231P__bottom,Q242__bottom,0.541610804905904,4_тон_манера
Q231P__bottom,Q243__top,0.5188016274195537,4_тон_манера
Q231P__bottom,Q244__top,0.5031043359749634,4_тон_манера
Q231P__bottom,Q245__bottom,0.5248429944978603,4_тон_манера
Q231P__bottom,Q246__top,0.5195584817970565,4_тон_манера
Q231P__bottom,Q249__top,0.5125138310764529,4_тон_манера
Q231P__bottom,Q250__top,0.5193401931045422,4_тон_манера
Q232P__bottom,Q233P__bottom,0.5009676317686791,3_личное_содержание
Q232P__middle,Q233P__middle,0.5345955821292144,4_тон_манера
Q232P__top,Q233P__top,0.6096156007643025,3_личное_содержание
Q234AP__bottom,Q253P__bottom,0.5331951004108589,4_тон_манера
Q234P__top,Q238P__top,0.5771379148798155,3_личное_содержание
Q234P__top,Q243__top,0.6998816101026045,4_тон_манера
Q234P__top,Q246__top,0.6326767511880147,4_тон_манера
Q234P__top,Q250__top,0.7040008445054365,4_тон_манера
Q234P__top,Q254P__top,0.6575940980553665,3_личное_содержание
Q235P__bottom,Q236P__bottom,0.5462580481388318,3_личное_содержание
Q235P__bottom,Q237P__bottom,0.5497949060383478,4_тон_манера
Q235P__bottom,Q238P__top,0.5375293822314521,4_тон_манера
Q235P__bottom,Q239P__bottom,0.5083046501420684,4_тон_манера
Q235P__bottom,Q242__bottom,0.584052958288476,2_группа_демография
Q235P__bottom,Q243__top,0.542699861138663,4_тон_манера
Q235P__bottom,Q245__bottom,0.5214530139510397,4_тон_манера
Q235P__bottom,Q246__top,0.5488805451258517,4_тон_манера
Q237P__bottom,Q238P__top,0.543033876190016,4_тон_манера
Q237P__bottom,Q239P__bottom,0.6687865097407268,2_группа_демография
Q237P__bottom,Q242__bottom,0.5386096306904891,4_тон_манера
Q237P__bottom,Q245__bottom,0.6232395329121886,2_группа_демография
Q237P__top,Q239P__top,0.5600518326545724,3_личное_содержание
Q238P__top,Q242__bottom,0.56054713995026,4_тон_манера
Q238P__top,Q243__top,0.5684432889177771,4_тон_манера
Q238P__top,Q244__top,0.54875071306332,4_тон_манера
Q238P__top,Q245__bottom,0.5216369451444078,4_тон_манера
Q238P__top,Q246__top,0.5770179284428091,4_тон_манера
Q238P__top,Q249__top,0.5516609908115402,4_тон_манера
Q238P__top,Q250__top,0.6202077912625775,4_тон_манера
Q238P__top,Q254P__top,0.5302852751897033,4_тон_манера
Q238P__top,Q255P__top,0.5319686467577898,4_тон_манера
Q238P__top,Q257P__top,0.5146703171343828,4_тон_манера
Q239P__bottom,Q242__bottom,0.5781464530892448,3_личное_содержание
Q239P__bottom,Q245__bottom,0.5576640310722708,3_личное_содержание
Q240__middle,Q251__middle,0.5649354530241454,4_тон_манера
Q241__middle,Q244__middle,0.5787123511557319,4_тон_манера
Q241__middle,Q247__middle,0.5559024722545486,4_тон_манера
Q241__middle,Q248__middle,0.5242116808335618,4_тон_манера
Q241__top,Q243__top,0.5168040278356797,4_тон_манера
Q241__top,Q244__top,0.6044479213232007,4_тон_манера
Q241__top,Q246__top,0.5422247994587803,4_тон_манера
Q241__top,Q247__top,0.5431974630675226,4_тон_манера
Q242__bottom,Q243__top,0.5697013149961707,4_тон_манера
Q242__bottom,Q245__bottom,0.6218762326844096,3_личное_содержание
Q242__bottom,Q246__top,0.5678299504805152,4_тон_манера
Q242__bottom,Q249__top,0.5679963954105852,4_тон_манера
Q242__bottom,Q250__top,0.567861998015946,4_тон_манера
Q242__middle,Q245__middle,0.554286313141899,4_тон_манера
Q242__middle,Q246__middle,0.5528011394465545,4_тон_манера
Q243__middle,Q246__middle,0.508414766558089,4_тон_манера
Q243__middle,Q249__middle,0.5491759465478842,3_личное_содержание
Q243__top,Q244__top,0.6143925263443174,4_тон_манера
Q243__top,Q246__top,0.7319386694386695,3_личное_содержание
Q243__top,Q249__top,0.8245418426796903,3_личное_содержание
Q243__top,Q250__top,0.7142380369658153,3_личное_содержание
Q244__middle,Q245__middle,0.5147357723577236,4_тон_манера
Q244__middle,Q246__middle,0.5487549664856995,4_тон_манера
Q244__middle,Q247__middle,0.5637608578785049,4_тон_манера
Q244__middle,Q248__middle,0.5299117269273865,4_тон_манера
Q244__top,Q246__top,0.6476814322486457,4_тон_манера
Q244__top,Q247__top,0.5377658383702709,4_тон_манера
Q244__top,Q249__top,0.5930580490724118,4_тон_манера
Q244__top,Q250__top,0.582416791172394,4_тон_манера
Q245__middle,Q246__middle,0.5685120022297321,4_тон_манера
Q245__middle,Q247__middle,0.5039344065353195,4_тон_манера
Q245__middle,Q248__middle,0.5013168938670371,4_тон_манера
Q246__middle,Q247__middle,0.5341749735797321,4_тон_манера
Q246__middle,Q248__middle,0.5153899240855763,4_тон_манера
Q246__top,Q249__top,0.7187219587232406,3_личное_содержание
Q246__top,Q250__top,0.6980585550076082,4_тон_манера
Q247__middle,Q248__middle,0.5911715607126242,3_личное_содержание
Q247__top,Q248__top,0.5726335520149953,3_личное_содержание
Q249__top,Q250__top,0.7063560450578891,3_личное_содержание
Q251__middle,Q252__middle,0.5294972193848598,4_тон_манера
Q251__middle,Q253P__middle,0.5128725828651368,4_тон_манера
Q251__top,Q252__top,0.6416543059069889,3_личное_содержание
Q254P__top,Q255P__top,0.6430354562006119,3_личное_содержание
Q254P__top,Q256P__top,0.5365442846328539,4_тон_манера
Q254P__top,Q257P__top,0.6054341405788541,3_личное_содержание
Q255P__middle,Q256P__middle,0.6473657913728974,3_личное_содержание
Q255P__middle,Q257P__middle,0.5904661499886027,3_личное_содержание
Q255P__top,Q256P__top,0.7332639900145621,3_личное_содержание
Q255P__top,Q257P__top,0.70340259579473,1_среда_страна
Q256P__bottom,Q257P__bottom,0.5147329066599075,3_личное_содержание
Q256P__middle,Q257P__middle,0.6349228416516057,3_личное_содержание
Q256P__top,Q257P__top,0.7451114035912382,1_среда_страна
Q258P__bottom,Q259P__bottom,0.7765563755009087,2_группа_демография
Q258P__middle,Q259P__middle,0.631146432194792,3_личное_содержание
Q258P__top,Q259P__top,0.7218398339342292,3_личное_содержание
